pack_code,pack_name,type_code,type_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,subname,text,real_text,quantity,skill_willpower,skill_intellect,skill_combat,skill_agility,health,health_per_investigator,sanity,deck_limit,real_slot,traits,real_traits,deck_requirements,deck_options,flavor,illustrator,is_unique,permanent,double_sided,back_text,back_flavor,octgn_id,url,imagesrc,backimagesrc,duplicated_by,alternated_by,cost,xp,slot,subtype_code,subtype_name,errata_date,skill_wild,restrictions,tags,victory,enemy_damage,enemy_fight,enemy_evade,hidden,exile,linked_to_code,linked_to_name,linked_card,enemy_horror,faction2_code,faction2_name,bonded_cards,bonded_to,bonded_count,shroud,clues,alternate_of_code,alternate_of_name,duplicate_of_code,duplicate_of_name,faction3_code,faction3_name,customization_text,customization_change,customization_options
rtdwl,Return to the Dunwich Legacy,asset,Asset,mystic,Mystic,7,False,False,51007,Rite of Seeking,Rite of Seeking,,"Uses (3 charges).
[action] Spend 1 charge: <b>Investigate.</b> Investigate using [willpower] instead of [intellect]. You get +2 [willpower] for this test. If you succeed you discover 1 additional clue at this location. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this test, after this test resolves lose all remaining actions and immediately end your turn.","Uses (3 charges).
[action] Spend 1 charge: <b>Investigate.</b> Investigate using [willpower] instead of [intellect]. You get +2 [willpower] for this test. If you succeed you discover 1 additional clue at this location. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this test, after this test resolves lose all remaining actions and immediately end your turn.",2,,1.0,,,,False,,2.0,Arcane,Spell.,Spell.,,,,Romana Kendelic,False,False,False,,,7acfa3d3-3b31-4b29-ac63-8c35070d8375,https://arkhamdb.com/card/51007,/bundles/cards/51007.png,,['01689'],,4.0,2.0,Arcane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtdwl,Return to the Dunwich Legacy,asset,Asset,mystic,Mystic,8,False,False,51008,Clarity of Mind,Clarity of Mind,,"Uses (4 charges).
[action] Spend 1 charge: Heal 2 horror from among investigators at your location.","Uses (4 charges).
[action] Spend 1 charge: Heal 2 horror from among investigators at your location.",2,2.0,,,,,False,,2.0,Arcane,Spell.,Spell.,,,"From the unreal lead me to the real
From the darkness lead me to the light
From the dead lead me to the immortal",Aaron B. Miller,False,False,False,,,91d3766f-b81c-46fd-b7d3-cc461cff0ee1,https://arkhamdb.com/card/51008,/bundles/cards/51008.png,,,,2.0,3.0,Arcane,,,,,,hh.,,,,,,,,,,,,,,,,,,,,,,,,,,
rtdwl,Return to the Dunwich Legacy,event,Event,survivor,Survivor,9,False,False,51009,Oops!,Oops!,,"Fast. Play after you fail a skill test by 3 or less while attacking an enemy.
Deal this attack's damage to any enemy at your location. If the attacked enemy is engaged with another investigator, this attack deals no damage to that investigator.","Fast. Play after you fail a skill test by 3 or less while attacking an enemy.
Deal this attack's damage to any enemy at your location. If the attacked enemy is engaged with another investigator, this attack deals no damage to that investigator.",2,,,2.0,1.0,,False,,2.0,,Fortune.,Fortune.,,,,Mariusz Gandzel,False,False,False,,,56009113-7758-4ebe-9eed-f36ea64edc39,https://arkhamdb.com/card/51009,/bundles/cards/51009.png,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtdwl,Return to the Dunwich Legacy,skill,Skill,survivor,Survivor,10,False,False,51010,Rise to the Occasion,Rise to the Occasion,,"Commit only to a skill test you are performing, and only if the difficulty of that test is higher than your base skill value.
Rise to the Occasion gets +X [wild] icons, where X is the difference between your base skill and this test's difficulty (to a maximum of +3 [wild] icons).","Commit only to a skill test you are performing, and only if the difficulty of that test is higher than your base skill value.
Rise to the Occasion gets +X [wild] icons, where X is the difference between your base skill and this test's difficulty (to a maximum of +3 [wild] icons).",2,,,,,,False,,2.0,,Innate.,Innate.,,,,Clark Huggins,False,False,False,,,b27d9c77-b7a1-4427-a368-f148fdf51261,https://arkhamdb.com/card/51010,/bundles/cards/51010.png,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtdwl,Return to the Dunwich Legacy,treachery,Treachery,neutral,Neutral,11,False,False,51011,Through the Gates,Through the Gates,,"<b>Revelation</b> - Draw the top card of your deck. If it is not a weakness, remove that card from the game. Then, search your deck, discard pile, hand, and all play areas for each other copy of that card you own, and remove them from the game, as well.","<b>Revelation</b> - Draw the top card of your deck. If it is not a weakness, remove that card from the game. Then, search your deck, discard pile, hand, and all play areas for each other copy of that card you own, and remove them from the game, as well.",2,,,,,,False,,2.0,,Pact. Mystery.,Pact. Mystery.,,,,Dual Brush Studios,False,False,False,,,49b96c05-175b-4727-b9d0-8bbfdc22d608,https://arkhamdb.com/card/51011,/bundles/cards/51011.png,,,,,,,basicweakness,Basic Weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcu,The Circle Undone,investigator,Investigator,guardian,Guardian,1,False,False,05001,Carolyn Fern,Carolyn Fern,The Psychologist,"[reaction] After one of your card effects heals horror from an investigator or [[Ally]] asset: The healed card's controller gains 1 resource.
[elder_sign] effect: +1. You may heal 1 horror from an investigator or [[Ally]] asset at your location.","[reaction] After one of your card effects heals horror from an investigator or [[Ally]] asset: The healed card's controller gains 1 resource.
[elder_sign] effect: +1. You may heal 1 horror from an investigator or [[Ally]] asset at your location.",1,3.0,4.0,2.0,2.0,6.0,False,9.0,1.0,,Medic.,Medic.,"{'size': 30, 'card': {'05007': {'05007': '05007', '98011': '98011'}, '05008': {'05008': '05008', '98012': '98012'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'not': True, 'trait': ['weapon'], 'level': {'min': 1, 'max': 5}}, {'faction': ['guardian'], 'level': {'min': 0, 'max': 3}}, {'faction': ['neutral'], 'level': {'min': 0, 'max': 5}}, {'text': ['[Hh]eals? (that much )?(((\\d+|all|(X total)) )?damage (from that asset )?(and|or) )?((\\d+|all|(X total)) )?horror'], 'tag': ['hh'], 'level': {'min': 0, 'max': 5}}, {'faction': ['seeker', 'mystic'], 'level': {'min': 0, 'max': 1}, 'limit': 15, 'error': 'You cannot have more than 15 level 0-1 Seeker and/or Mystic cards'}]","The mind is fragile, but through understanding, we can protect it.",Shane Pierce,True,False,True,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Guardian cards ([guardian]) level 0-3, Neutral cards level 0-5, cards that ""heal horror"" level 0-5, up to 15 other Seeker and/or Mystic cards level 0-1 ([seeker] and/or [mystic]).
<b>Deckbuilding Requirements</b> (do not count toward deck size): Hypnotic Therapy, Rational Thought, 1 random basic weakness.
<b>Additional Restrictions</b>: No [[Weapon]] cards level 1-5.","Visiting psychologist Carolyn Fern's newest patient is Josephine Ruggles, an heiress whose nightmares leave glyph-shaped wounds across her back. Miss Ruggles's case is unusual, even for an institution like Arkham Sanatorium. Her case takes an even stranger turn after she claims to have met Malachi - Carolyn's former patient whose treatment was cut short when he was brutally murdered - in her dreams. When Carolyn uses hypnotherapy to address Josephine's trauma, they find themselves both journeying to a strange place Josephine calls ""the Dreamlands.""",1d67372b-eadc-4b3c-b0f8-67fa6dbb3634:57e4c960-af10-44cc-9af3-e1f4db571445,https://arkhamdb.com/card/05001,/bundles/cards/05001.png,/bundles/cards/05001b.png,,,,,,,,"{'date': '2019-04-23 00:00:00.000000', 'timezone_type': 3, 'timezone': 'UTC'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcu,The Circle Undone,investigator,Investigator,seeker,Seeker,2,False,False,05002,Joe Diamond,Joe Diamond,The Private Investigator,"<b>Forced</b> - When the investigation phase begins: Reveal the top card of your hunch deck. Until the end of the phase, you may play that card as if it were in your hand, at -2 cost. If it is still revealed at the end of the phase, shuffle it back into your hunch deck.
[elder_sign] effect: +1. You may move an [[Insight]] event from your discard pile to the bottom of your hunch deck.","<b>Forced</b> - When the investigation phase begins: Reveal the top card of your hunch deck. Until the end of the phase, you may play that card as if it were in your hand, at -2 cost. If it is still revealed at the end of the phase, shuffle it back into your hunch deck.
[elder_sign] effect: +1. You may move an [[Insight]] event from your discard pile to the bottom of your hunch deck.",1,2.0,4.0,4.0,2.0,8.0,False,6.0,1.0,,Detective.,Detective.,"{'size': 40, 'card': {'05009': {'05009': '05009'}, '05010': {'05010': '05010'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['seeker', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['guardian'], 'level': {'min': 0, 'max': 2}}]",,Cristi Balanescu,True,False,True,"<b>Deck Size</b>: 40.
<b>Deckbuilding Options</b>: Seeker cards ([seeker]) level 0-5, Guardian cards ([guardian]) level 0-2, Neutral cards level 0-5.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Detective's Colt 1911s, Unsolved Case, 1 random basic weakness.
<b>Additional Requirements</b>: Your deck must include at least 11 [[Insight]] events (including Unsolved Case). During the setup of each scenario, you must choose 11 [[Insight]] events from your deck (one of which must be Unsolved Case) and shuffle them into a separate ""hunch deck"".","Joe Diamond is a private eye with a reputation for handling cases that everyone else regards as supernatural nonsense. He is thorough in his investigations and not one to be trifled with. His services have been employed by the wealthy as well as those down on their luck. No case is too large, too small, too strange, or too dangerous. In Joe's experience, things start getting nasty right when you start reaching the truth, and that is exactly where he likes to be.",b394f2bb-1494-4c61-866b-6f508dff1089:009a9055-355a-4d33-80d1-6877af906369,https://arkhamdb.com/card/05002,/bundles/cards/05002.png,/bundles/cards/05002b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcu,The Circle Undone,investigator,Investigator,rogue,Rogue,3,False,False,05003,Preston Fairmont,Preston Fairmont,The Millionaire,"Anytime you gain 1 or more resources from a card effect, place them on Family Inheritance instead of in your resource pool.
[elder_sign] effect: +0. You may spend 2 resources to automatically succeed, instead.","Anytime you gain 1 or more resources from a card effect, place them on Family Inheritance instead of in your resource pool.
[elder_sign] effect: +0. You may spend 2 resources to automatically succeed, instead.",1,1.0,1.0,1.0,1.0,7.0,False,7.0,1.0,,Silver Twilight. Socialite.,Silver Twilight. Socialite.,"{'size': 30, 'card': {'05011': {'05011': '05011'}, '05012': {'05012': '05012'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'not': True, 'trait': ['illicit']}, {'faction': ['rogue', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['survivor'], 'level': {'min': 0, 'max': 2}}]","""My money, my legacy, my problem. Let me handle it in my own way.""",Magali Villeneuve,True,False,True,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Rogue cards ([rogue]) level 0-5, Survivor cards ([survivor]) level 0-2, Neutral cards level 0-5.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Family Inheritance, Lodge ""Debts,"" 1 random basic weakness.
<b>Deckbuilding Restrictions</b>: No [[Illicit]] cards.","Preston Fairmont never thought much about where his family's money came from. All he knew was that he had plenty, and he took great advantage of it whenever possible. His father seemed troubled at times, and tried to explain about his grandfather's business and the demands of something called the Hermetic Order of the Silver Twilight, but Preston never paid any mind. Then his father died in a mysterious car accident, and Preston's family fortune has since become his responsibility. Now Carl Sanford, president of the Silver Twilight Lodge, wants to meet with Preston personally. Perhaps for the first time, Preston has begun to really think about where his family's money came from...",dda3a082-6554-4a1c-99e3-3e268f80c6e7:bf62dc7a-2d9f-4a41-8d90-3852188df560,https://arkhamdb.com/card/05003,/bundles/cards/05003.png,/bundles/cards/05003b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcu,The Circle Undone,investigator,Investigator,mystic,Mystic,4,False,False,05004,Diana Stanley,Diana Stanley,The Redeemed Cultist,"Diana Stanley gets +1 [willpower] for each card beneath her.
[reaction] After a card you own cancels or ignores a card effect or game effect, if there are fewer than 5 cards beneath Diana Stanley: Place that card facedown beneath her. Draw 1 card and gain 1 resource. (Limit once per phase.)
[elder_sign] effect: +2. You may choose a card beneath Diana Stanley and add it to your hand.","Diana Stanley gets +1 [willpower] for each card beneath her.
[reaction] After a card you own cancels or ignores a card effect or game effect, if there are fewer than 5 cards beneath Diana Stanley: Place that card facedown beneath her. Draw 1 card and gain 1 resource. (Limit once per phase.)
[elder_sign] effect: +2. You may choose a card beneath Diana Stanley and add it to your hand.",1,1.0,3.0,3.0,3.0,7.0,False,7.0,1.0,,Cultist. Silver Twilight.,Cultist. Silver Twilight.,"{'size': 35, 'card': {'05013': {'05013': '05013'}, '05014': {'05014': '05014'}, '05015': {'05015': '05015'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'faction': ['mystic', 'neutral'], 'level': {'min': 0, 'max': 5}}, {'faction': ['guardian'], 'level': {'min': 0, 'max': 2}}]",,Magali Villeneuve,True,False,True,"<b>Deck Size</b>: 35.
<b>Deckbuilding Options</b>: Mystic cards ([mystic]) level 0-5, Guardian cards ([guardian]) level 0-2, Neutral cards level 0-5.
<b>Deckbuilding Requirements</b> (do not count toward deck size): Twilight Blade, Dark Insight, Terrible Secret, 1 random basic weakness.
<b>Additional Setup</b>: You begin each game with Dark Insight as an additional card in your opening hand.","As a new business owner in Arkham, Diana Stanley was proud to be inducted into the prestigious Silver Twilight Lodge. Her joy has since turned to dread. Her admittance into the organization was fantastic for business, but the weekly meetings have grown more and more disturbing. After witnessing strange rituals and terrible secrets, Diana has become suspicious of the Lodge's true nature. Now she is convinced that there are terrible forces converging on Arkham, and that the Lodge is somehow involved. Diana has resolved to take it down from the inside, regardless of the cost.",f64d745e-76e8-4b17-81a5-9d0db3ef956b:295aec50-d0a1-4934-b97d-d880573323d8,https://arkhamdb.com/card/05004,/bundles/cards/05004.png,/bundles/cards/05004b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcu,The Circle Undone,investigator,Investigator,survivor,Survivor,5,False,False,05005,Rita Young,Rita Young,The Athlete,"[reaction] After you evade an enemy: Either deal 1 damage to that enemy, or move to a connecting location. (Limit once per round.)
[elder_sign] effect: +2. Until the end of the round, ignore the limit on the above [reaction] ability.","[reaction] After you evade an enemy: Either deal 1 damage to that enemy, or move to a connecting location. (Limit once per round.)
[elder_sign] effect: +2. Until the end of the round, ignore the limit on the above [reaction] ability.",1,3.0,2.0,3.0,5.0,9.0,False,5.0,1.0,,Miskatonic.,Miskatonic.,"{'size': 30, 'card': {'05016': {'05016': '05016'}, '05017': {'05017': '05017'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'trait': ['trick'], 'level': {'min': 0, 'max': 3}}, {'faction': ['survivor', 'neutral'], 'level': {'min': 0, 'max': 5}}]","""You got a bone to pick? Fine by me. I don't need your permission to leave you in the dust.""",Tony Foti,True,False,True,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: Survivor cards ([survivor]) level 0-5, Neutral cards level 0-5, [[Trick]] cards level 0-3.
<b>Deckbuilding Requirements</b> (do not count toward deck size): ""I'm done runnin'!,"" Hoods, 1 random basic weakness.","Clocks do not lie. In the past, people have said hurtful things to Rita. They have threatened her, deemed her inferior. But ever since she started running competitively, Rita has only cared about the clock. The clock says that Rita is faster then the rest. It says she is stronger and has trained harder. Now, she may have to fight for her life. Someone is after her. That much she's sure of. She has no idea who it is or why they want her, but there have been several strange men hanging around her dorm. They plan to make an example of her. But they will have to catch her, and the clock says they cannot.",4cafe3c1-087e-4e0e-bcc3-ada58d5e1dbb:84d907e0-b23c-43e5-9c3e-d27436076a73,https://arkhamdb.com/card/05005,/bundles/cards/05005.png,/bundles/cards/05005b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tcu,The Circle Undone,investigator,Investigator,mystic,Mystic,6,False,False,05006,Marie Lambeau,Marie Lambeau,The Entertainer,"While you have 1 or more doom among cards you control, you may take an additional action during your turn, which can only be used to play [[Spell]] cards or activate [[Spell]] [action] abilities.
[elder_sign] effect: +1. You may add 1 doom to or remove 1 doom from a card you control.","While you have 1 or more doom among cards you control, you may take an additional action during your turn, which can only be used to play [[Spell]] cards or activate [[Spell]] [action] abilities.
[elder_sign] effect: +1. You may add 1 doom to or remove 1 doom from a card you control.",1,4.0,4.0,1.0,3.0,6.0,False,8.0,1.0,,Performer. Sorcerer.,Performer. Sorcerer.,"{'size': 30, 'card': {'05018': {'05018': '05018'}, '05019': {'05019': '05019'}}, 'random': [{'target': 'subtype', 'value': 'basicweakness'}]}","[{'trait': ['spell'], 'level': {'min': 0, 'max': 5}}, {'tag': ['st'], 'level': {'min': 0, 'max': 5}}, {'faction': ['mystic'], 'level': {'min': 0, 'max': 3}}, {'faction': ['neutral'], 'level': {'min': 0, 'max': 5}}, {'trait': ['occult'], 'level': {'min': 0, 'max': 0}}, {'faction': ['seeker', 'survivor'], 'level': {'min': 0, 'max': 0}, 'limit': 5, 'error': 'You cannot have more than 5 Seeker and/or Survivor cards'}]",,Tony Foti,True,False,True,"<b>Deck Size</b>: 30.
<b>Deckbuilding Options</b>: [[Spell]] cards level 0-5, Mystic cards ([mystic]) level 0-3, Neutral cards level 0-5, [[Occult]] cards level 0, up to five other level 0 Seeker and/or Survivor cards ([seeker] and/or [survivor]).
<b>Deckbuilding Requirements</b> (do not count toward deck size): Mystifying Song, Baron Samedi, 1 random basic weakness.","Marie Lambeau always had a voice to die for. People called her ""the Smoky Velvet."" They said she was born to sing jazz, that she had the magic touch - and maybe they were right. After all, the songs she heard in her dreams ever since her Grand-Mère passed away were like nothing she'd ever heard before. The vocals sounded like no language spoken on Earth, the notes twisted and warped. Why her Grand-Mère had moved from New Orleans to Arkham, Marie would never know. People used to call her Grand-Mère a witch. Maybe there's more than just jazz in Marie's blood, after all...",bfb911bc-2214-4eff-95f5-b5b42a3d3431:8f9953c8-71d5-4e2d-96d2-4d0b2f5c9937,https://arkhamdb.com/card/05006,/bundles/cards/05006.png,/bundles/cards/05006b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
